,id,screen_name,astroturf,fake_follower,financial,other,overall,self_declared,spammer,english,universal
0,1276745251,kimmygirl0231,0.4,1.8,0.2,1.1,2.4,0.5,1.6,0.7970609972920484,0.8053747654061287
0,1525303945186250752,Bhuvan121b,0.4,4.1,3.6,4.4,4.4,2.9,3.4,0.8595061719862279,0.8992602564775524
0,325986093,Remondocossa,0.6,3.2,1.6,2.9,3.2,2.4,2.2,0.796599114745521,0.8102129289660348
0,1304440340808699904,_mossy_elf,0.1,4.7,3.6,4.4,4.7,3.2,2.8,0.897473299524655,0.9121502174127201
0,1683683594,Leticiases,0.2,5.0,3.4,4.8,5.0,2.9,2.2,1.0,1.0
0,1525302604334518273,TaureanCrawfor1,0.6,4.8,2.4,4.1,4.8,3.2,3.8,0.923535423667034,0.9197876419218655
0,546783281,BalachandraV44,0.4,3.4,2.8,2.8,3.4,3.0,3.0,0.797075908158591,0.8288069415530707
0,1525305255629443072,Oknowheyooo,0.6,4.1,4.2,4.8,4.8,3.4,2.3,0.9077975241648624,0.904303821618659
0,1525304309562449920,RolandEkufful,0.3,5.0,2.8,4.0,5.0,3.3,4.2,1.0,0.9338419498718862
0,1525304355817144322,Sayvid1,0.2,3.4,1.2,3.8,3.8,3.8,3.6,0.8036706514015852,0.9270685798190942
0,985142572262875136,jimcanavan21,0.4,1.7,0.1,3.2,1.0,3.0,0.8,0.7053377817049258,0.8057684213303521
0,1525304273118035968,Jackthelanterno,0.4,4.0,3.9,4.7,4.7,2.8,2.0,0.8995513244218455,0.8733944954488508
0,1525304884203261952,uniquehackeer,0.2,4.9,2.0,4.8,4.9,2.9,1.4,0.9235354236670348,0.9197876419218655
0,1508662192455184384,ranju_ohariya,0.1,5.0,2.5,4.8,5.0,3.4,2.4,1.0,0.9338419498718862
0,1410893500384645123,RomirMehar,0.0,4.3,3.2,5.0,5.0,3.8,1.8,0.9373635156266058,0.8548211401423883
0,1520378315621601286,VidyanshuA,0.1,5.0,2.0,4.6,5.0,3.5,3.6,0.9373635156266058,1.0
0,1323258263287205894,7r5sq4f7ZSu6SPG,0.1,2.9,3.8,5.0,5.0,2.8,1.0,0.9373635156266058,1.0
0,1520600389258723329,HayryMhdy,0.2,3.6,2.4,3.6,3.6,1.2,2.7,0.7998362042473794,0.8327856038833207
0,84112108,Guillermo71,0.4,3.8,1.2,3.4,3.8,1.8,2.9,0.8054784364249085,0.8327856038833207
0,1335367915512750080,handte_kellie,0.2,1.8,0.8,1.4,1.7,0.1,1.0,0.7874002196908744,0.792436790569533
0,2987600637,xsleonx,0.9,3.8,3.5,4.0,4.0,2.7,2.8,0.8100783815308749,0.8474634546636374
0,211265176,nelsonbrum,0.1,1.6,0.2,1.8,1.6,0.2,1.2,0.7852210697594887,0.40673978557586005
0,17810894,crownkills,0.5,4.2,1.2,4.2,4.2,2.8,2.7,0.8339181685112829,0.8372129323854712
0,1149140068004696064,QuintenPienaar,0.7,0.6,0.2,2.3,1.0,0.1,0.4,0.6763619064808265,0.7437205366967014
0,1240091273396019200,Eclision5219,0.2,4.2,1.5,4.0,4.2,2.9,3.0,0.8287549877594508,0.8102129289660348
0,1525305233953390594,MisterMango51,0.4,4.9,4.8,4.0,4.9,2.1,1.8,0.9307543294922915,0.9197876419218655
0,201915430,ppoorrtteellaa,0.4,1.0,0.2,2.4,1.4,0.8,0.7,0.7717813288270262,0.37678996390568303
0,1525305148930760704,Luclfer_999,0.4,4.9,2.3,4.7,4.9,3.2,2.7,0.9307543294922915,0.9270685798190942
0,1525302481839919106,LuisNajera_19,0.2,4.1,4.1,4.6,4.6,2.9,1.8,0.8829632678129363,0.9172740320522369
0,1466616225488936964,armantwhy,0.1,4.2,3.7,5.0,5.0,3.0,0.6,0.9373635156266058,1.0
0,1516188608465707017,dawny_d_,0.2,4.8,1.5,4.5,4.8,4.1,3.8,0.9158377984126878,0.9338419498718862
0,1387865837823008769,ms_itcon,0.4,5.0,3.0,4.5,5.0,2.9,4.0,0.9373635156266058,1.0
0,904206288611155968,mehdi07blh,0.1,4.1,1.0,3.6,4.1,1.0,2.2,0.816204310368583,0.8074910771589409
0,2769593207,meghanloy_,0.4,0.4,0.0,0.2,0.1,0.1,0.0,0.2520419704315795,0.3469210182245441
0,14951883,jiveass,0.3,3.0,0.6,2.0,1.3,1.4,0.8,0.7546218700467833,0.8060512678410475
0,747442858412617728,benblack0,0.2,0.5,0.2,0.4,0.2,0.0,0.1,0.30618807248975083,0.31739450135566455
0,1442001251231694853,Neeraj_4007,0.4,4.1,1.3,3.8,4.1,3.4,2.8,0.8199148539199458,0.8662905376040458
0,1499620739837829120,CemalGkdeniz1,0.1,4.2,3.7,5.0,5.0,3.0,0.6,0.9373635156266058,1.0
0,1215128422155898880,Niacynamide,0.2,1.2,0.0,2.0,1.6,0.0,0.4,0.7852210697594887,0.6784864269642225
0,1221459610940399622,Elboludeado_ok,0.2,3.6,0.2,4.0,4.0,3.2,3.2,0.8100783815308749,0.8474634546636374
0,1193708924702265344,geronantigual,0.0,1.2,0.2,2.3,1.8,0.2,1.7,0.7892294694438972,0.5488888157824968
0,1525301923183722502,turkishtsmodel,0.2,4.0,1.0,4.4,4.4,3.5,4.0,0.8457543526336647,0.9121502174127201
0,29081939,Nath0414,0.0,1.0,0.1,0.6,0.2,0.0,0.2,0.2787259978325127,0.6415870166679795
0,1525303634036400128,thekaede07,0.6,3.9,4.0,4.2,4.2,2.7,2.8,0.8287549877594508,0.8808312676897403
0,711958579658563584,ameeralikaja191,0.1,5.0,2.3,5.0,5.0,2.9,0.2,1.0,1.0
0,1525304828930363392,ThavutThavut,0.2,4.4,2.4,4.8,4.8,4.2,2.2,0.923535423667034,0.8532920387559139
0,3229556635,TroyRatford,0.1,0.8,0.0,0.7,0.8,0.0,0.6,0.621687023966582,0.7219510972984345
0,1523276362911473669,SoniaWi92922914,0.7,4.0,3.4,4.1,4.1,2.7,3.8,0.816204310368583,0.904303821618659
0,815416493915549696,korigaurav0,0.2,4.3,0.8,4.0,4.3,3.3,3.6,0.8395863545645614,0.9197876419218655
0,1226183037601206272,stupnitsk1,0.6,3.7,3.6,4.0,4.0,2.9,2.2,0.812935016236137,0.8733944954488508
0,1402929359065796612,AlexBen12369902,0.2,3.2,0.4,1.9,1.6,0.4,1.0,0.7826357858330618,0.8057684213303521
0,1403746931566907398,PascalRitter16,0.4,1.8,0.4,3.4,3.4,0.2,1.6,0.797075908158591,0.8052444082217497
0,1386544529461837835,Magesh48813091,0.4,3.6,2.1,3.8,3.8,1.2,2.8,0.8036706514015852,0.8055586579935085
0,1525304244014043136,MkjHyderabad,0.6,3.4,1.8,3.8,3.8,3.8,2.7,0.8036706514015852,0.8115094045580712
0,1525278079723225090,GPCRYPTO5,0.3,4.8,2.6,4.6,4.8,3.6,4.4,0.923535423667034,0.8532920387559139
0,1525303240497287170,AymazAytekin,0.1,5.0,2.9,4.8,5.0,3.0,3.4,0.9373635156266058,1.0
0,1171225652973973506,ReifAnna,0.2,0.8,0.9,1.9,1.4,0.0,0.2,0.7611878625273879,0.7334998320027682
0,1525304925118513152,BobBobhackett19,0.4,4.4,4.6,4.4,4.6,2.9,3.1,0.8829632678129363,1.0
0,1192472304820871175,dagus2020,0.0,4.8,1.2,4.4,4.8,2.9,4.0,0.9158377984126878,0.8963872382550993
0,1254615764964909056,JonnyIsCool15,0.2,0.2,0.3,1.8,0.6,0.2,0.1,0.5539725719744064,0.28846389695411967
0,1288631240170577920,romanceintheair,0.1,1.9,0.2,1.8,1.5,1.0,1.5,0.7759887465100499,0.7982287282125168
0,1525304685346816000,Jocelyn49472471,0.1,2.8,3.8,5.0,5.0,2.8,0.6,0.9373635156266058,1.0
0,1158208475228463104,Taha721Amged,0.2,4.6,1.6,3.8,4.6,2.4,2.6,0.8829632678129363,0.8148417533461276
0,1428459452143857665,bafvrqbtwn,0.2,2.8,2.8,3.8,3.8,0.4,1.6,0.8054784364249085,0.82211302959919
0,1524872115144515585,HillinBrandon,0.2,4.1,4.0,4.4,4.4,2.6,1.2,0.8524047631581662,0.859576255252869
0,1525304863886016513,Bhawani88804831,0.4,2.7,1.6,3.3,3.3,3.2,2.8,0.7967206940193189,0.8252572897541253
0,1525304485291036672,TridibPaul09,0.3,4.8,2.4,5.0,5.0,3.2,2.7,0.9373635156266058,0.9197876419218655
0,1518136716720148480,kitayuich,0.2,3.0,1.1,4.8,4.8,2.8,2.8,0.9158377984126878,0.82211302959919
0,235726153,Wops29,2.3,1.1,0.2,3.1,1.6,0.0,0.0,0.779581525363529,0.7089830786080018
0,759701690085806080,iusetheusername,0.2,2.5,2.4,2.5,2.5,0.0,0.2,0.7971612475312038,0.8054092120440788
0,811673526,TGH_sly,0.6,3.8,1.2,4.2,4.2,3.6,2.9,0.8339181685112829,0.8532920387559139
0,599763891,ImranSiddiquie,0.8,0.2,0.0,0.4,0.4,0.0,0.0,0.4479465575931997,0.37678996390568303
0,959077342235844613,ToniYvette1,0.5,3.8,0.2,2.9,3.8,2.6,1.2,0.8021481695167405,0.8252572897541253
0,1525301460552286209,Lakshay09332210,0.2,5.0,3.4,4.6,5.0,2.9,4.1,1.0,1.0
0,1447796878901383171,krassm_,0.0,4.9,2.0,4.9,4.9,3.2,2.2,0.9330313872744661,1.0
0,1885010653,MUHAMMADSHARFUD,0.2,4.4,2.0,3.7,4.4,2.9,3.0,0.8524047631581662,0.8808312676897403
0,1525297642745511940,EdgarOmarMartn3,0.0,3.7,0.4,4.8,4.8,4.4,2.9,0.923535423667034,0.9338419498718862
0,2804633701,AmedDager1,0.4,3.1,1.6,3.1,3.1,2.3,2.0,0.796622208632847,0.805401613592116
0,1525304689968881664,ankitra55052670,0.2,4.7,2.6,5.0,5.0,3.4,2.6,1.0,0.8474634546636374
0,34496741,brianwagner76,0.0,2.8,0.7,1.3,1.8,0.1,1.0,0.7920317685697057,0.799570188835745
0,36324203,ganziemma,0.2,0.4,0.4,0.8,0.8,0.0,0.2,0.6004883262510591,0.4658392474232361
0,1525296989331668992,IllyBill1179,0.1,4.8,2.0,4.9,4.9,3.0,4.1,0.9307543294922915,1.0
0,1322839511550750721,James71215221,0.6,0.9,0.2,2.4,1.3,0.1,0.2,0.7546218700467833,0.760577756485164
0,1525303860755312640,jacobgrifffin,0.2,3.8,1.7,4.3,4.3,3.8,2.6,0.8395863545645614,0.8169336709169681
0,1523885762919505920,EzekielValdez20,0.4,3.8,2.7,3.5,3.8,3.6,2.4,0.8036706514015852,0.8733944954488508
0,308840240,tawfiq114,0.7,0.8,0.0,2.8,1.8,0.2,0.0,0.7907586934369296,0.5742686032713971
0,1369815187751059459,Shahmir08890727,0.2,4.9,1.8,4.8,4.9,3.4,2.8,0.926001528846822,1.0
0,968094616212848640,Mohit67732134,0.3,5.0,2.7,4.1,5.0,2.5,2.4,1.0,0.9338419498718862
0,861949274669674496,eli26villa,0.2,1.2,0.6,2.0,1.7,0.0,0.8,0.7874002196908744,0.4658392474232361
0,1525304739558219776,HeavenNelson7,0.2,5.0,4.4,3.4,5.0,2.0,2.8,0.9373635156266058,1.0
0,1192430938866642945,SarcasticHumou5,0.3,0.1,0.6,0.6,0.5,0.0,0.0,0.4756769663222349,0.5742686032713971
0,1523133694675804165,TNhiNh19,0.2,5.0,3.0,3.0,5.0,2.9,4.1,0.9373635156266058,1.0
0,892194017487802368,Emergencyrika,0.4,3.5,1.4,2.8,3.5,1.4,1.7,0.797782173166965,0.8045992970534486
0,867300206974337025,keio_kendo_1878,0.6,3.2,0.2,4.4,4.4,2.2,0.8,0.8595061719862279,0.8193478253485871
0,1416846903841640452,go7daddy7go,0.5,3.9,4.2,3.5,4.2,1.8,2.0,0.8339181685112829,0.859576255252869
0,1525304570401787904,RoniBotak4,0.2,4.2,4.6,4.8,4.8,2.8,1.4,0.9077975241648624,0.9016662431671566
0,1088779442414125057,walker_cave,0.4,4.2,3.2,4.0,4.2,2.4,2.4,0.8339181685112829,0.82211302959919
0,1525298230614966273,Eduardo59500678,0.2,5.0,2.1,4.9,5.0,3.6,3.4,1.0,1.0
0,1352210580690632705,singh0415247760,0.2,4.5,1.4,4.1,4.8,2.8,4.8,0.9077975241648624,0.8963872382550993
0,1476690743448252420,PxrkJihyo_B,0.2,2.4,0.0,2.7,2.0,0.1,1.7,0.7946723107742963,0.7865642668428161
0,394863640,HesDYLicious,0.8,0.6,1.0,0.7,0.9,0.0,0.0,0.659646495284545,0.6608500314332488
0,940630867,GowthamR718,0.2,5.0,1.6,3.8,5.0,2.5,3.6,1.0,0.9338419498718862
0,1525304101583454208,koushikbanala,0.2,4.2,1.6,4.4,4.4,3.8,3.6,0.8457543526336647,0.8937549743742279
0,947142311154106368,Shantil77083012,0.4,1.8,0.4,3.1,3.1,0.8,0.8,0.796622208632847,0.6207049850511144
0,1525303991596351489,frases_futbol22,0.2,4.6,3.4,4.8,4.8,3.0,4.4,0.923535423667034,0.8515935738600985
0,1442224490650345476,Caleb_Waldbauer,1.0,2.2,0.2,2.4,1.9,2.2,1.3,0.793087009461318,0.8054092120440788
0,1394379969216778243,Jorgepija1,0.4,5.0,3.9,4.6,5.0,2.9,1.5,1.0,0.9338419498718862
0,1485790139481735168,AidanHalka,0.4,5.0,2.0,4.0,5.0,3.4,2.6,0.9373635156266058,1.0
0,1525303818363314176,kt2at25,0.6,3.4,1.8,3.2,3.6,3.6,2.7,0.7983123643488195,0.8252572897541253
0,1525304395571036160,MrXwgamer1,0.4,4.1,3.2,4.6,4.6,3.4,2.8,0.8829632678129363,0.8327856038833207
0,1122268395725041664,JeremyVanderha1,0.6,2.2,0.4,3.6,3.6,3.3,0.8,0.7998362042473794,0.8115094045580712
0,1339020585309966336,bob_dinan,0.1,4.8,1.0,4.6,4.8,3.0,2.9,0.923535423667034,0.9270685798190942
0,725133777282957313,brazilianlaker,0.0,1.3,0.5,2.4,1.6,0.0,0.8,0.779581525363529,0.5222398722127631
0,1525304400721240064,nathan_nellis3,0.4,3.2,0.6,3.8,4.8,4.6,4.8,0.923535423667034,0.9197876419218655
0,1432167138425556992,EzTapInc,0.4,4.2,3.1,3.8,4.2,3.5,3.9,0.8287549877594508,0.859576255252869
0,15597583,mgmchale,0.8,0.8,0.0,0.6,0.2,0.0,0.0,0.30618807248975083,0.3469210182245441
0,1525304625838149632,sonyblue007,0.2,4.3,2.0,4.6,4.6,4.4,2.9,0.8748575042966269,0.8733944954488508
0,1425102056881377291,nikunj_saraogi,0.2,5.0,3.6,4.8,5.0,2.8,2.2,0.9373635156266058,1.0
0,1457266033870446603,Zn57759513,0.6,4.2,1.2,3.8,4.2,3.1,3.3,0.8339181685112829,0.8733944954488508
0,1525304468140859392,MineroFinance,0.8,3.4,1.6,3.6,4.4,4.4,2.8,0.8524047631581662,0.8733944954488508
0,1525303166094700545,learnwithkhushi,0.1,5.0,3.4,4.8,5.0,2.8,4.6,1.0,1.0
0,1212186012002045952,heiskwezijnr,0.3,3.0,0.6,2.4,3.0,0.7,1.8,0.7966668301280437,0.8054210927612583
0,1475908775504711681,Katking74,0.2,4.2,1.6,3.4,4.2,3.7,2.4,0.8339181685112829,0.904303821618659
0,1489285826332741634,Natepet29398323,0.6,3.2,2.2,3.4,3.4,0.6,2.2,0.7968624754031172,0.8148417533461276
0,595716305,AndrewMiro954,0.7,1.6,0.2,2.2,1.2,0.9,0.6,0.7470839770895665,0.8115094045580712
0,341259720,aliimrannn,0.2,4.9,2.1,4.8,4.9,2.8,1.4,0.9260015288468207,1.0
0,1525304602840780801,DoNhuPhan2,0.2,4.9,3.8,2.9,4.9,2.8,2.2,0.9307543294922915,1.0
0,483315503,JonnieGood,0.2,1.4,0.4,0.8,1.0,0.2,1.0,0.7053377817049258,0.8023863559365568
0,1525304441418678273,CornyKayleigh,0.2,5.0,2.4,4.8,5.0,2.6,4.5,1.0,1.0
0,1525146496441942016,RidzwanShukur,0.1,5.0,2.1,5.0,5.0,3.1,4.4,1.0,1.0
0,1433937857102499843,slownleif,0.9,3.8,3.4,3.2,3.8,2.8,3.0,0.8054784364249085,0.8372129323854712
0,1525303792731934720,cfccm04,0.4,5.0,2.4,4.5,5.0,3.0,4.1,0.9373635156266058,0.9270685798190942
0,2984500813,ubotitjayne,1.6,1.7,1.6,3.2,1.7,0.2,0.2,0.7874002196908744,0.7982287282125168
0,307441129,cvanup,0.6,0.0,0.1,0.5,0.2,0.0,0.0,0.2787259978325127,0.2603678379426137
0,1525303949451853826,KeshanVijerath,0.1,4.9,1.5,5.0,5.0,3.8,2.7,1.0,0.9338419498718862
0,1441305580216324097,ALI07539988,0.2,4.3,1.2,4.8,4.8,3.5,2.1,0.9077975241648624,0.8421031637823202
0,2217086292,fourjohns2,0.4,4.8,2.8,3.2,4.8,1.6,2.8,0.9158377984126878,0.8662905376040458
0,1524521372524941314,kabruja3,0.4,4.2,4.1,5.0,5.0,3.1,1.8,1.0,0.9293902200906493
0,1278768429772599297,BSRadhaJayalak1,0.2,4.1,1.2,3.7,4.1,3.9,4.1,0.8240917140475522,0.8733944954488508
0,1524630461779427329,0xRandomK1,0.2,4.1,1.1,3.4,4.1,1.2,3.0,0.8240917140475522,0.8372129323854712
0,1525304274711851009,Friendlineco,0.1,2.9,3.8,5.0,5.0,2.8,1.1,0.9373635156266058,1.0
0,1328328490291228674,GSosanolu,0.2,3.7,0.6,2.7,3.7,0.4,1.9,0.8008799175144752,0.8060512678410475
0,4574208558,KNReddy91,0.4,4.7,3.8,4.6,4.7,2.2,2.9,0.8995513244218455,0.9197876419218655
0,372187824,karthi4791,0.2,2.1,0.6,0.6,1.0,0.0,0.4,0.6915799517497913,0.5982419966968565
0,1465732352001380353,GulSher79057296,0.3,3.0,0.4,2.7,3.0,0.2,1.3,0.7966668301280437,0.760577756485164
0,2403529079,DianeDkeeney301,0.2,5.0,4.1,4.8,5.0,2.5,2.4,1.0,1.0
0,1525295499238068224,Pureblood_FF,0.6,3.0,0.6,2.3,3.0,0.4,1.3,0.7967247202742335,0.8052109974132647
0,1525304470413918209,Viktor43529720,0.2,4.8,4.2,4.7,4.8,3.1,2.2,0.9131889954659044,1.0
0,1525304404211113984,yuck1116,0.2,4.4,2.6,4.2,4.4,1.4,1.4,0.8547237751328273,0.8963872382550993
0,84628240,ti_clocks,0.0,1.4,0.8,4.3,4.3,0.8,1.0,0.8395863545645614,0.4658392474232361
0,1525300822002880512,ScottyLut2469,0.5,3.0,2.7,4.5,4.5,2.2,2.2,0.8670116134145492,0.8057684213303521
0,1525303069688401921,bdalrhm56552863,0.1,4.6,1.8,4.8,4.8,3.0,0.8,0.923535423667034,1.0
0,1089534474184908801,Leesin29334377,0.5,3.7,1.2,3.6,3.7,0.2,1.7,0.8008799175144752,0.82211302959919
0,1100215394420342784,JosVald57120287,1.2,2.2,0.7,3.6,3.6,0.2,0.2,0.7998362042473794,0.8252572897541253
0,1425523335425794053,niteshk60523834,0.2,5.0,2.8,5.0,5.0,3.4,3.2,0.9373635156266058,1.0
0,270033641,Pirulinachi,0.3,1.3,0.9,2.5,2.2,0.2,0.3,0.7966467093695401,0.5982419966968565
0,2717906960,nostlund04,0.2,1.2,0.2,1.6,1.2,0.0,0.6,0.7287106185584935,0.8039704121290502
0,1460774683536769024,FUatJackDorsey,0.8,1.1,0.0,1.0,1.4,0.0,0.6,0.7717813288270262,0.8023863559365568
0,1302815489253675008,RoomIdi44220868,0.2,5.0,2.2,5.0,5.0,4.1,2.2,1.0,0.9338419498718862
0,1525304148656132096,ThejavizoY,0.4,4.6,4.3,4.8,4.8,2.8,1.4,0.923535423667034,0.9197876419218655
0,1484719388846555141,Himansh04968888,0.3,4.6,3.6,4.8,4.8,2.7,2.2,0.9077975241648624,0.8963872382550993
0,1323493241887592448,AdnanShahzad421,0.4,3.8,1.4,3.6,3.8,2.6,2.1,0.8054784364249085,0.8055586579935085
0,81623972,dezasters,0.6,1.4,0.4,0.6,0.8,0.0,0.2,0.6414184221423734,0.7334998320027682
0,792015412628258817,DManni85,0.1,4.1,1.4,4.0,4.1,2.4,3.6,0.8240917140475522,0.8372129323854712
0,1525303853800898561,Kingsto56549034,0.2,5.0,2.8,4.5,5.0,3.1,3.2,0.9373635156266058,0.9270685798190942
0,1525303031616659462,ootalisson,0.1,2.8,3.8,5.0,5.0,2.8,0.6,0.9373635156266058,1.0
0,1525304039088398336,BrazenlyUnbound,0.3,4.9,2.8,4.4,4.9,3.2,4.4,0.9307543294922915,0.9270685798190942
0,1525304172190769152,95h7ilexh3tf5l,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,1525266610738515968,t26656760,0.4,4.6,1.1,3.2,4.6,3.8,4.6,0.8829632678129363,0.904303821618659
0,194330200,ecuanimusjustus,1.7,2.3,0.0,3.2,3.2,0.1,0.0,0.7965971518887632,0.799570188835745
0,1406916731176587273,AyeshaMacfle,0.2,4.0,1.3,4.4,4.4,2.9,1.9,0.8524047631581662,0.8372129323854712
0,1170055405046829056,britinxx,0.2,0.6,0.2,2.7,1.2,0.0,0.2,0.7384783166429812,0.23332432370635456
0,1137280027136077824,JulietNeky,0.9,3.7,1.2,3.8,3.8,2.4,2.4,0.8054784364249085,0.8372129323854712
0,1525303131646705666,m_richhie21,0.4,4.2,4.1,4.4,4.4,2.6,1.0,0.8457543526336647,0.8885263643630983
0,1525304130121646080,BKrazier47,0.8,3.8,2.9,3.6,3.8,2.8,3.2,0.8021481695167405,0.8115094045580712
0,1219802269304180739,Rico69069232,0.2,3.0,0.2,2.8,3.1,1.9,3.1,0.796622208632847,0.859576255252869
0,1525302699067072514,Matthew75249576,0.2,5.0,4.1,4.5,5.0,2.8,4.4,1.0,1.0
0,1525303626452934661,BujiParker,0.2,4.5,3.0,4.9,4.9,3.6,3.8,0.9307543294922915,0.8474634546636374
0,1162189500904120320,Fairy_Tail_Evil,0.4,4.1,3.9,4.8,4.8,3.0,1.5,0.9077975241648624,0.859576255252869
0,1525303273917493249,CecilioNavar,0.1,4.8,1.8,4.9,4.9,3.4,3.6,0.9307543294922915,0.9338419498718862
0,191982362,ivanuwr,0.4,1.7,1.7,2.9,2.9,0.1,0.8,0.7967905786038864,0.8052176344738626
0,1525295257360941056,RizwanR17184876,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,1378355706013708293,William99568782,0.4,4.6,2.8,4.2,4.6,2.7,3.8,0.8748575042966269,0.8808312676897403
0,1431573225742340102,Kunnu_22,0.4,3.3,1.0,2.4,3.3,0.2,1.8,0.7967206940193189,0.8052746490850863
0,1485410661207314436,muhinda_joseph,0.4,5.0,4.0,4.7,5.0,2.5,1.8,0.9373635156266058,1.0
0,1318201962681135104,jschuying,0.0,4.8,2.8,5.0,5.0,3.6,2.3,0.9373635156266058,0.9121502174127201
0,1525304170449977346,privileggie,0.1,5.0,2.4,4.9,5.0,3.2,4.6,1.0,1.0
0,337415579,Brittanyland198,1.0,0.5,0.4,0.6,0.7,0.0,0.0,0.5778862084370772,0.6608500314332488
0,1525303728588345345,owen_geisel,0.2,4.4,1.2,4.1,4.4,3.8,4.0,0.8595061719862279,0.9197876419218655
0,44543429,Ebyee,0.6,0.2,0.0,0.4,0.4,0.1,0.1,0.4479465575931997,0.31739450135566455
0,214767398,amboysan,0.3,4.4,1.4,3.9,4.4,1.8,2.0,0.8524047631581662,0.8532920387559139
0,1380828698853535745,FAREEDK54106793,0.4,1.8,0.6,3.0,3.0,0.0,1.6,0.7966668301280437,0.8035432096295109
0,1525303714910720001,IversSea,0.4,4.5,2.2,4.2,4.5,3.2,2.6,0.8670116134145492,0.8733944954488508
0,1525303509884846080,Assis1Ataide,0.2,4.9,4.1,4.6,4.9,2.9,2.8,0.9307543294922915,0.9197876419218655
0,4032274161,jectninja7,0.4,0.8,0.4,0.3,1.0,0.0,0.6,0.6915799517497913,0.760577756485164
0,342324757,dbneal,0.5,0.9,0.1,1.4,1.4,0.0,0.5,0.7611878625273879,0.5222398722127631
0,1227545041,giannistyriak,0.4,2.4,1.2,4.1,4.1,0.0,1.8,0.816204310368583,0.8039704121290502
0,518095366,ljallen03,0.4,4.6,2.5,4.0,4.6,2.4,3.0,0.8912318555080615,0.8808312676897403
0,1416724473273667592,AbdulJa14834907,0.1,4.2,3.7,5.0,5.0,3.0,0.6,0.9373635156266058,1.0
0,991124398987005952,jonatha19842503,0.7,4.2,3.2,3.8,4.2,3.2,2.3,0.8287549877594508,0.8532920387559139
0,1431487731339726851,arjunkkk9,0.6,3.8,3.4,4.0,4.0,2.9,2.2,0.8100783815308749,0.8102129289660348
0,751688734257577984,nprajapati43,0.4,0.7,0.0,3.2,3.2,0.9,0.4,0.7965971518887632,0.31739450135566455
0,1525300040004251652,KieuTho_99,0.2,4.1,1.0,4.7,4.7,4.5,3.2,0.8995513244218455,0.9121502174127201
0,1467399662898458628,Seeing333,0.0,4.9,2.5,5.0,5.0,3.6,2.8,1.0,0.9197876419218655
0,1464271730109726721,vice_riva,0.0,4.7,3.6,4.6,4.7,2.9,2.7,0.9064337999071048,0.904303821618659
0,1242862835979423747,castillo_jess87,0.3,3.8,1.2,3.6,3.8,3.1,2.9,0.8054784364249085,0.8148417533461276
0,1525303790102093824,gumayus53710143,0.2,4.6,1.4,3.8,4.6,3.8,4.4,0.8870838821024066,0.9121502174127201
0,1525304186635620352,Narendr71452470,0.6,3.1,2.1,4.1,4.1,2.5,2.3,0.816204310368583,0.850807092303831
0,1525303838130917376,Jessica29996389,0.4,4.9,4.6,4.5,4.9,2.9,1.4,0.9307543294922915,1.0
0,1475155757964349451,MyNu94076090,0.3,4.2,0.8,3.8,4.2,3.7,3.7,0.8287549877594508,0.8662905376040458
0,1525303198919294976,Anuj_thakur10,0.4,3.2,2.6,4.5,4.5,3.9,2.9,0.8670116134145492,0.8733944954488508
0,806563037926871042,CEMeyer15,0.2,0.6,0.2,1.8,0.6,0.2,0.1,0.5539725719744064,0.5222398722127631
0,1260854821059538944,SalimCh94880295,0.2,4.1,0.2,4.1,4.1,0.7,2.8,0.8240917140475522,0.813043153461001
0,1525304074799050753,Hazz12207181,0.4,4.3,2.5,5.0,5.0,3.8,3.8,0.9373635156266058,0.8474634546636374
0,1525293780735504385,SengRany11,0.4,4.6,4.4,4.7,4.7,2.7,2.2,0.8995513244218455,0.9197876419218655
0,790128189469229056,emmalii_knuff,0.2,2.3,0.0,3.8,3.8,3.1,0.6,0.8036706514015852,0.8055586579935085
0,1525303872759078913,zhangfelix10,0.4,4.4,4.2,4.8,4.8,3.0,1.4,0.9077975241648624,0.9121502174127201
0,1525304037096050690,HoplusN,0.2,4.8,4.1,4.8,4.8,2.5,2.7,0.923535423667034,0.8963872382550993
0,1256955479865131008,HelianaRestrep2,0.3,3.4,3.1,3.8,3.8,0.4,1.9,0.8021481695167405,0.8054092120440788
0,1472921086866206721,InesRiosQuispe1,0.4,2.9,0.4,4.1,4.1,1.3,1.3,0.8240917140475522,0.8053747654061287
0,1525303852802637825,MasonLampe,0.2,5.0,3.6,4.8,5.0,2.7,2.2,0.9373635156266058,0.9197876419218655
0,3329878876,matthew1989usmc,0.0,1.2,0.1,0.2,0.2,0.0,0.1,0.30618807248975083,0.28846389695411967
0,1524215113452081152,eainiyunihegan1,0.1,5.0,2.3,5.0,5.0,2.9,0.2,1.0,1.0
0,368627450,Anto01Anto,0.2,3.7,1.0,4.0,4.0,1.4,2.5,0.8100783815308749,0.8064216072785402
0,1200056751049101312,DdKwok,0.3,5.0,2.3,4.7,5.0,3.0,3.7,0.9373635156266058,0.9338419498718862
0,1143380823745257473,FMapeso,0.5,0.8,0.2,1.4,1.0,0.1,0.0,0.6763619064808265,0.49449072748283696
0,1444755468438679552,FrancesKester,0.1,4.4,3.6,4.9,4.9,3.1,1.6,0.9307543294922915,1.0
